,Headline,Body text,Meta Tags
75,"Your Horoscopes ' Week Of January 28, 2020",,"horoscope, vol 56 issue 04, entertainment"
76,Experts Unable To Determine Why Someone As Rich As Justin Bieber Even Needs To Believe In God Anymore,"CAMBRIDGE, MA'Explaining that the evidence 'simply does not add up,' experts at Harvard Divinity School told reporters Monday that they were unable to comprehend why someone as rich as Justin Bieber even needs to believe in God anymore. 'According to our research, there's no possible explanation as to what a divine deity could even offer that would appeal to a multimillionaire like Justin Bieber,' said Dr. Frederick Tanner, who noted that the pop star has continued to proclaim his faith in God over the years despite the fact that every album he's ever released has easily shot straight to the top of the charts. 'Look, we're researchers. We make next to nothing. God could help us, so it makes sense that we believe in God. But this guy is 25 years old and lives in a huge mansion. He performs sold-out shows before thousands of screaming fans every night. Frankly, it's foolish to believe in an interventionist God when you already have everything you could want.' At press time, Tanner had dropped to his knees and declared that Justin Bieber was God. ","justin bieber, music, celebrities, religion, news, vol 56 issue 04, entertainment"
77,Tragedy Mask Clearly Jealous Of Comedy Mask,,"news, vol 56 issue 04, entertainment"
78,Treble Clef Honored With Lifetime Achievement Award During 62nd Annual Grammy Ceremony,"LOS ANGELES'Entering the stage of the Staples Center to raucous applause and a standing ovation, the Treble Clef was honored with a Lifetime Achievement Award during the 62nd annual Grammy Awards on Sunday night. 'It is a great honor for me to be bestowing this award to one of the greatest living musical symbols of our era,' said presenter John Legend in a long, emotional speech, as a photo montage played in the background depicting the major moments in the Treble Clef's career, which included collaborating with Louis Armstrong at the Cotton Club, The Beatles during their final rooftop concert, as well as Michael Jackson's Thriller studio sessions. 'This award is long overdue. From its contributions to Indian classical music, to Gregorian chant, to modern-day hip-hop, it's difficult to overstate the seminal contributions the Treble Clef has made to our art form.' At press time, the Treble Clef began taking part in a special Grammy's performance with Lil Nas X, Lana Del Rey, and Ed Sheeran.","grammys, music, news, vol 56 issue 03, entertainment"
79,Taylor Swift's 'Lover' Wins Grammy For Best Children's Album,,"taylor swift, grammys, music, news, vol 56 issue 03, entertainment"
80,"Out-Of-Touch, Aging 24-Year-Old Keeps Trying To Fit In With Cool Kids At Grammys","LOS ANGELES'Recalling how the weird, creepy 24-year-old just kept milling around and introducing himself as the 'Sunflower guy,' several young artists told reporters Sunday that an out-of-touch, aging Post Malone kept desperately trying to fit in with the cool kids at the 62nd annual Grammy Awards. 'It's just kind of pathetic; the guy kept talking about how he loves Billie Eilish, but it's like, okay, she dropped 'Ocean Eyes' four years ago,' said 21-year-old Australian singer-songwriter Mallrat, adding that while Malone seemed harmless, his constant attempts to drop the fact that he'd opened for Justin Bieber in 2015 weren't making him seem any younger. 'It's sad, but honestly, I couldn't stop laughing when old-ass Kanye came over, grabbed him by the shoulders, and told us that they collaborated on 'Fade' together. It's like, dude, you're almost in your mid-twenties, and everybody can tell that you don't know who Lil Nas X is. Maybe you should go hang out with Grandma Swift instead.' At press time, Malone could reportedly be heard sobbing in the bathroom after one of the cool kids reportedly mistook him for Eminem.","grammys, music, post malone, news, vol 56 issue 03, entertainment"
81,Grammys Accused Of Bias Toward Music That Accurately Represents What Nation At Large Listening To,"AUSTIN, TX'Faced with allegations that it has repeatedly given preferential treatment to widely enjoyed artists and music, the 62nd annual Grammy Awards was formally accused Sunday of showing an unfair bias toward nominees that accurately represent what the nation at large is listening to. 'I swear, the Recording Academy is just shamelessly pandering to a general consensus held by a majority of Americans about what constitutes good music,' said local awards-show viewer Ross Faust, who complained that by recognizing Post Malone and Lizzo while it neglected other, lesser-known names, the Grammys was showcasing its prejudice against artists most people haven't listened to and almost no one cares about. 'I don't get it. I've barely heard any of these songs outside of radio, bars, stores, clubs, commercials, and blockbuster movies. The fact that millions of people have listened to them constantly and developed emotional connections to them just doesn't seem like a criterion that should be used to decide what constitutes the best music of the era.' At press time, reports confirmed the Grammys had caved to pressure and added a new category called This Really Obscure Band You Probably Don't Know About of the Year.","grammys, music, news, vol 56 issue 03, entertainment"
82,"The Cowboy Thing Is Over,' Says Lil Nas X Appearing On Red Carpet Dressed As 17th-Century Puritan Minister",,"lil nas x, grammys, music, news, vol 56 issue 03, entertainment"
83,The Onion's 2020 Grammy Predictions,"The 62nd annual Grammy Awards will take place this Sunday, Jan. 26, honoring the best artists, albums, and songs from the past year. Here are The Onion's predictions for the 2020 Grammy Awards. A Grammy win was part of the deal Beyoncé signed when she joined the Lion King remake. Proof that overnight success is possible seven years after your debut album. Grammy voters hope giving the award to Lana Del Rey's album will make up for their notorious refusal to award a Grammy to Norman Rockwell during his life. Even though his guitar was really out of tune and he kept screwing up the F barre chord, Tim Langdon gave his all to his audience, disinterested Boy Scout Troop 244. You got a better guess? Billie Eilish's smash hit showed music fans that whispering isn't dead. Look, Michelle Obama reading her book into a microphone is obviously going to win, but what's our definition of 'album,' here, exactly? The genre-bending hit sparked a national conversation about what can be classified as country music and whether anything means anything and what we're all even doing here on this melting rock hurtling through space.","grammys, music, infographic, vol 56 issue 03, entertainment"
84,,"NEW YORK'In a passionate rebuttal to the many graphic accounts of sexual assault and rape leveled at her client, attorney Donna Rotunno delivered a forceful argument Friday imploring the trial's jurors to keep in mind how fun disgraced producer Harvey Weinstein's 1994's Pulp Fiction was. 'Ladies and gentlemen of the jury, I'd like to ask you not to forget that without my client's help, Pulp Fiction would have never been made'you remember what a good time Pulp Fiction was, right?' said Rotunno, who went on to emphasize to jurors that the Oscar-winning crime caper's snappy dialogue and whip-smart pop culture references represented the best that Hollywood had to offer, before urging them to honestly recall what a blast they had watching indelible performances like Uma Thurman and John Travolta's turn in the Jack Rabbit Slim's restaurant or Bruce Willis's work in that 'whole gimp basement shootout.' 'You're going to hear a lot of wild claims about my client's alleged behavior, but none of that should distract you from the issue hand: Samuel L. Jackson is absolutely unforgettable in his climactic redemption scene. You know that, I know that, and anyone denying that is just fooling themselves.' After concluding her statement, Rotunno went on to raise an objection to the lead prosecutor's assertion that the Weinstein-produced Jackie Brown was actually pretty standard crime fare and really dragged in the second act due to its glut of forgettable boilerplate characters.","harvey weinstein, movies, sexual assault, crime, news, vol 56 issue 03, entertainment"
